frame,time_s,green_x,green_y,red_x,red_y
819,4.095000,1107,633,1435,525
820,4.100000,1108,633,1435,525
821,4.105000,1108,633,1435,525
822,4.110000,1108,633,1435,525
823,4.115000,1107,633,1435,525
824,4.120000,1107,633,1435,525
825,4.125000,1107,633,1435,525
826,4.130000,1107,633,1435,525
827,4.135000,1106,633,1435,525
828,4.140000,1106,634,1435,525
829,4.145000,1107,634,1435,525
830,4.150000,1107,634,1435,525
831,4.155000,1107,634,1436,525
832,4.160000,1107,634,1435,525
833,4.165000,1107,634,1435,525
834,4.170000,1108,634,1435,525
835,4.175000,1108,633,1435,525
836,4.180000,1108,634,1435,525
837,4.185000,1107,634,1435,525
838,4.190000,1107,634,1435,525
839,4.195000,1107,634,1435,525
840,4.200000,1107,633,1435,525
841,4.205000,1107,633,1435,525
842,4.210000,1107,633,1435,525
843,4.215000,1108,634,1435,525
844,4.220000,1107,634,1435,525
845,4.225000,1107,634,1435,525
846,4.230000,1107,634,1435,525
847,4.235000,1107,634,1435,525
848,4.240000,1107,633,1435,525
849,4.245000,1107,633,1435,525
850,4.250000,1108,634,1435,525
851,4.255000,1108,634,1435,525
852,4.260000,1107,633,1435,525
853,4.265000,1108,634,1435,525
854,4.270000,1108,633,1435,525
855,4.275000,1108,633,1435,525
856,4.280000,1107,634,1435,525
857,4.285000,1107,633,1435,525
858,4.290000,1107,633,1435,525
859,4.295000,1105,633,1435,525
860,4.300000,1106,633,1435,525
861,4.305000,1106,633,1435,525
862,4.310000,1107,633,1435,525
863,4.315000,1106,634,1435,525
864,4.320000,1106,633,1435,525
865,4.325000,1107,633,1435,525
866,4.330000,1106,633,1435,525
867,4.335000,1106,632,1435,525
868,4.340000,1107,632,1435,525
869,4.345000,1106,633,1435,525
870,4.350000,1106,633,1435,525
871,4.355000,1107,633,1435,525
872,4.360000,1107,633,1435,525
873,4.365000,1107,633,1435,525
874,4.370000,1107,633,1435,525
875,4.375000,1107,633,1435,525
876,4.380000,1107,633,1435,525
877,4.385000,1107,634,1435,525
878,4.390000,1107,633,1435,525
879,4.395000,1108,633,1435,525
880,4.400000,1107,633,1435,525
881,4.405000,1107,633,1435,525
882,4.410000,1107,633,1435,525
883,4.415000,1107,633,1435,525
884,4.420000,1107,633,1435,525
885,4.425000,1107,634,1435,525
886,4.430000,1107,634,1435,525
887,4.435000,1106,634,1435,525
888,4.440000,1107,633,1435,525
889,4.445000,1107,633,1435,525
890,4.450000,1108,633,1436,525
891,4.455000,1107,634,1435,525
892,4.460000,1107,634,1435,525
893,4.465000,1107,634,1435,525
894,4.470000,1107,633,1435,525
895,4.475000,1107,633,1435,525
896,4.480000,1107,633,1435,525
897,4.485000,1107,633,1435,525
898,4.490000,1107,633,1435,525
899,4.495000,1107,633,1435,525
900,4.500000,1107,633,1435,525
901,4.505000,1107,633,1435,525
902,4.510000,1108,633,1435,525
903,4.515000,1109,633,1435,525
904,4.520000,1108,633,1435,525
905,4.525000,1108,633,1435,525
906,4.530000,1108,633,1435,525
907,4.535000,1108,633,1435,525
908,4.540000,1108,633,1435,526
909,4.545000,1107,633,1435,525
910,4.550000,1107,633,1435,525
911,4.555000,1107,633,1435,525
912,4.560000,1108,634,1436,525
913,4.565000,1108,634,1435,525
914,4.570000,1108,633,1435,525
915,4.575000,1108,633,1435,525
916,4.580000,1108,633,1435,525
917,4.585000,1108,633,1436,525
918,4.590000,1108,633,1435,525
919,4.595000,1108,633,1435,525
920,4.600000,1108,634,1435,525
921,4.605000,1108,633,1435,525
922,4.610000,1108,633,1435,525
923,4.615000,1108,634,1435,525
924,4.620000,1106,633,1435,525
925,4.625000,1106,634,1436,525
926,4.630000,1107,633,1436,525
927,4.635000,1107,633,1435,525
928,4.640000,1107,633,1436,525
929,4.645000,1107,633,1436,525
930,4.650000,1107,633,1436,525
931,4.655000,1107,633,1436,525
932,4.660000,1108,633,1436,525
933,4.665000,1108,633,1436,525
934,4.670000,1108,633,1435,525
935,4.675000,1107,633,1436,525
936,4.680000,1107,633,1436,525
937,4.685000,1107,633,1436,525
938,4.690000,1107,633,1436,525
939,4.695000,1106,634,1435,525
940,4.700000,1106,634,1435,525
941,4.705000,1107,634,1436,525
942,4.710000,1106,633,1436,525
943,4.715000,1106,633,1436,525
944,4.720000,1107,633,1436,525
945,4.725000,1107,633,1436,525
946,4.730000,1107,633,1435,525
947,4.735000,1107,633,1435,525
948,4.740000,1106,633,1435,525
949,4.745000,1107,632,1435,525
950,4.750000,1107,632,1435,525
951,4.755000,1107,632,1435,525
952,4.760000,1107,632,1435,525
953,4.765000,1107,633,1435,525
954,4.770000,1107,633,1435,525
955,4.775000,1108,633,1435,525
956,4.780000,1108,633,1435,525
957,4.785000,1106,633,1435,525
958,4.790000,1107,633,1435,525
959,4.795000,1107,633,1435,525
960,4.800000,1107,633,1435,525
961,4.805000,1107,633,1435,525
962,4.810000,1107,633,1435,525
963,4.815000,1107,633,1435,525
964,4.820000,1107,633,1435,525
965,4.825000,1106,634,1435,525
966,4.830000,1106,634,1435,525
967,4.835000,1107,633,1435,525
968,4.840000,1106,633,1435,525
969,4.845000,1106,633,1435,525
970,4.850000,1106,633,1435,525
971,4.855000,1107,633,1435,525
972,4.860000,1107,632,1435,525
973,4.865000,1107,632,1435,525
974,4.870000,1107,632,1435,525
975,4.875000,1107,632,1435,525
976,4.880000,1107,633,1435,525
977,4.885000,1107,632,1435,525
978,4.890000,1107,633,1436,525
979,4.895000,1107,633,1436,525
980,4.900000,1107,633,1435,525
981,4.905000,1107,633,1435,525
982,4.910000,1107,633,1436,525
983,4.915000,1107,633,1436,525
984,4.920000,1106,633,1436,525
985,4.925000,1107,633,1436,525
986,4.930000,1107,633,1436,525
987,4.935000,1107,633,1436,525
988,4.940000,1107,633,1436,525
989,4.945000,1108,634,1436,525
990,4.950000,1107,633,1436,525
991,4.955000,1108,633,1436,525
992,4.960000,1108,633,1436,525
993,4.965000,1107,634,1436,525
994,4.970000,1107,634,1436,525
995,4.975000,1106,633,1436,525
996,4.980000,1106,634,1436,525
997,4.985000,1107,634,1436,525
998,4.990000,1107,634,1436,525
999,4.995000,1107,634,1436,525
1000,5.000000,1108,633,1436,525
1001,5.005000,1107,633,1436,525
1002,5.010000,1107,633,1436,525
1003,5.015000,1107,634,1436,525
1004,5.020000,1108,634,1436,525
1005,5.025000,1108,633,1436,525
1006,5.030000,1108,633,1436,525
1007,5.035000,1107,633,1436,525
1008,5.040000,1108,632,1436,525
1009,5.045000,1107,633,1436,525
1010,5.050000,1107,633,1436,525
1011,5.055000,1107,633,1436,525
1012,5.060000,1107,634,1436,525
1013,5.065000,1106,634,1436,525
1014,5.070000,1106,633,1436,525
1015,5.075000,1106,634,1436,525
1016,5.080000,1106,634,1436,525
1017,5.085000,1107,634,1435,525
1018,5.090000,1107,633,1435,525
1019,5.095000,1107,634,1435,525
1020,5.100000,1107,633,1435,525
1021,5.105000,1109,633,1435,525
1022,5.110000,1109,633,1435,525
1023,5.115000,1109,634,1436,525
1024,5.120000,1108,633,1436,525
1025,5.125000,1108,633,1436,525
1026,5.130000,1108,633,1436,525
1027,5.135000,1108,633,1436,525
1028,5.140000,1109,634,1436,525
1029,5.145000,1109,634,1436,525
1030,5.150000,1108,633,1436,525
1031,5.155000,1108,634,1436,525
1032,5.160000,1107,634,1436,525
1033,5.165000,1108,633,1436,525
1034,5.170000,1108,633,1436,525
1035,5.175000,1108,634,1436,525
1036,5.180000,1107,633,1436,525
1037,5.185000,1107,633,1436,525
1038,5.190000,1107,633,1436,525
1039,5.195000,1106,633,1436,525
1040,5.200000,1107,633,1436,525
1041,5.205000,1107,633,1436,525
1042,5.210000,1108,633,1436,525
1043,5.215000,1108,633,1436,525
1044,5.220000,1107,633,1436,525
1045,5.225000,1107,633,1436,525
1046,5.230000,1106,633,1436,525
1047,5.235000,1107,633,1436,525
1048,5.240000,1106,633,1436,525
1049,5.245000,1107,633,1436,524
1050,5.250000,1107,632,1436,524
1051,5.255000,1107,633,1436,525
1052,5.260000,1107,633,1436,525
1053,5.265000,1107,632,1436,525
1054,5.270000,1108,633,1436,525
1055,5.275000,1108,633,1436,525
1056,5.280000,1108,633,1435,525
1057,5.285000,1108,633,1435,525
1058,5.290000,1109,633,1435,525
1059,5.295000,1108,633,1435,525
1060,5.300000,1108,633,1435,525
1061,5.305000,1108,633,1435,525
1062,5.310000,1108,633,1435,525
1063,5.315000,1108,634,1435,525
1064,5.320000,1107,634,1435,525
1065,5.325000,1107,633,1435,525
1066,5.330000,1107,633,1435,525
1067,5.335000,1108,633,1435,525
1068,5.340000,1105,634,1435,525
1069,5.345000,1107,634,1436,525
1070,5.350000,1106,633,1436,525
1071,5.355000,1106,633,1436,525
1072,5.360000,1106,633,1436,525
1073,5.365000,1106,634,1436,525
1074,5.370000,1107,633,1436,525
1075,5.375000,1107,633,1436,525
1076,5.380000,1107,633,1436,525
1077,5.385000,1107,633,1436,525
1078,5.390000,1107,633,1436,525
1079,5.395000,1107,633,1436,525
1080,5.400000,1107,633,1435,525
1081,5.405000,1107,633,1435,525
1082,5.410000,1107,633,1435,525
1083,5.415000,1107,633,1436,525
1084,5.420000,1107,633,1436,525
1085,5.425000,1107,633,1436,525
1086,5.430000,1107,633,1436,525
1087,5.435000,1107,634,1436,525
1088,5.440000,1107,633,1436,525
1089,5.445000,1108,634,1436,525
1090,5.450000,1107,634,1436,525
1091,5.455000,1107,634,1436,525
1092,5.460000,1107,634,1436,525
1093,5.465000,1107,634,1436,525
1094,5.470000,1108,634,1436,525
1095,5.475000,1108,634,1436,525
1096,5.480000,1108,634,1436,525
1097,5.485000,1107,634,1436,525
1098,5.490000,1107,634,1436,525
1099,5.495000,1107,634,1436,525
1100,5.500000,1107,634,1436,525
1101,5.505000,1107,634,1436,525
1102,5.510000,1108,634,1436,525
1103,5.515000,1108,634,1436,525
1104,5.520000,1107,634,1436,525
1105,5.525000,1108,634,1436,525
1106,5.530000,1107,635,1436,525
1107,5.535000,1107,635,1436,525
1108,5.540000,1107,635,1436,525
1109,5.545000,1108,635,1436,525
1110,5.550000,1107,634,1436,525
1111,5.555000,1107,635,1436,525
1112,5.560000,1107,635,1436,525
1113,5.565000,1107,635,1436,525
1114,5.570000,1107,634,1436,525
1115,5.575000,1106,635,1436,525
1116,5.580000,1106,635,1436,525
1117,5.585000,1107,636,1436,525
1118,5.590000,1108,636,1436,525
1119,5.595000,1108,635,1436,525
1120,5.600000,1108,635,1435,525
1121,5.605000,1107,635,1435,525
1122,5.610000,1107,634,1436,525
1123,5.615000,1107,634,1435,525
1124,5.620000,1106,635,1435,525
1125,5.625000,1107,635,1435,525
1126,5.630000,1107,635,1435,525
1127,5.635000,1107,635,1435,525
1128,5.640000,1106,635,1436,525
1129,5.645000,1106,635,1436,525
1130,5.650000,1106,635,1436,525
1131,5.655000,1107,635,1436,525
1132,5.660000,1107,634,1436,525
1133,5.665000,1107,636,1436,525
1134,5.670000,1108,635,1436,525
1135,5.675000,1108,635,1436,525
1136,5.680000,1107,635,1436,525
1137,5.685000,1107,635,1436,525
1138,5.690000,1108,635,1436,525
1139,5.695000,1107,635,1436,525
1140,5.700000,1107,635,1436,525
1141,5.705000,1106,634,1436,525
1142,5.710000,1106,635,1436,525
1143,5.715000,1107,635,1436,525
1144,5.720000,1107,635,1436,525
1145,5.725000,1107,635,1436,525
1146,5.730000,1107,634,1435,525
1147,5.735000,1107,634,1435,525
1148,5.740000,1107,634,1435,525
1149,5.745000,1107,635,1435,525
1150,5.750000,1107,634,1436,525
1151,5.755000,1107,634,1436,525
1152,5.760000,1108,634,1436,525
1153,5.765000,1108,635,1436,525
1154,5.770000,1108,635,1436,525
1155,5.775000,1107,635,1436,525
1156,5.780000,1107,634,1436,525
1157,5.785000,1107,634,1436,525
1158,5.790000,1107,634,1436,525
1159,5.795000,1107,635,1436,525
1160,5.800000,1107,635,1435,525
1161,5.805000,1107,635,1435,525
1162,5.810000,1107,635,1435,525
1163,5.815000,1106,635,1435,525
1164,5.820000,1106,634,1436,525
1165,5.825000,1107,634,1435,525
1166,5.830000,1107,634,1435,525
1167,5.835000,1107,634,1435,525
1168,5.840000,1107,634,1435,525
1169,5.845000,1107,635,1435,525
1170,5.850000,1108,634,1435,525
1171,5.855000,1107,634,1435,525
1172,5.860000,1107,634,1435,525
1173,5.865000,1106,634,1435,525
1174,5.870000,1107,634,1435,525
1175,5.875000,1107,634,1435,525
1176,5.880000,1105,634,1435,525
1177,5.885000,1106,634,1435,525
1178,5.890000,1107,634,1435,525
1179,5.895000,1106,634,1435,525
1180,5.900000,1107,634,1435,525
1181,5.905000,1107,634,1435,525
1182,5.910000,1107,634,1436,525
1183,5.915000,1107,634,1436,525
1184,5.920000,1107,634,1436,525
1185,5.925000,1107,634,1436,525
1186,5.930000,1108,634,1436,525
1187,5.935000,1106,635,1436,525
1188,5.940000,1107,634,1436,525
1189,5.945000,1107,635,1436,525
1190,5.950000,1107,634,1436,525
1191,5.955000,1107,634,1436,525
1192,5.960000,1107,634,1436,525
1193,5.965000,1106,634,1436,525
1194,5.970000,1106,634,1436,525
1195,5.975000,1107,635,1436,525
1196,5.980000,1107,635,1436,525
1197,5.985000,1106,635,1436,525
1198,5.990000,1106,635,1436,525
1199,5.995000,1106,635,1436,525
1200,6.000000,1107,634,1436,525
1201,6.005000,1108,634,1436,525
1202,6.010000,1107,634,1436,525
1203,6.015000,1107,634,1436,525
1204,6.020000,1107,634,1436,525
1205,6.025000,1107,634,1436,525
1206,6.030000,1108,634,1436,525
1207,6.035000,1108,634,1436,525
1208,6.040000,1107,634,1436,525
1209,6.045000,1107,635,1436,525
1210,6.050000,1108,635,1436,525
1211,6.055000,1107,635,1436,525
1212,6.060000,1108,635,1435,525
1213,6.065000,1107,635,1435,525
1214,6.070000,1107,635,1436,525
1215,6.075000,1108,635,1436,525
1216,6.080000,1108,635,1435,525
1217,6.085000,1107,635,1436,525
1218,6.090000,1108,635,1436,525
1219,6.095000,1108,636,1436,525
1220,6.100000,1107,636,1436,525
1221,6.105000,1107,635,1436,525
1222,6.110000,1107,635,1436,525
1223,6.115000,1107,635,1436,525
1224,6.120000,1108,635,1436,525
1225,6.125000,1107,635,1436,525
1226,6.130000,1108,635,1436,525
1227,6.135000,1107,635,1436,525
1228,6.140000,1107,635,1436,525
1229,6.145000,1106,635,1436,525
1230,6.150000,1106,635,1436,525
1231,6.155000,1106,634,1436,525
1232,6.160000,1107,634,1436,525
1233,6.165000,1107,634,1436,525
1234,6.170000,1107,634,1436,525
1235,6.175000,1107,634,1436,525
1236,6.180000,1106,634,1436,525
1237,6.185000,1107,634,1436,525
1238,6.190000,1107,634,1436,525
1239,6.195000,1107,634,1436,525
1240,6.200000,1107,634,1436,525
1241,6.205000,1107,635,1436,525
1242,6.210000,1107,634,1436,525
1243,6.215000,1108,634,1436,525
1244,6.220000,1108,634,1436,525
1245,6.225000,1108,634,1436,525
1246,6.230000,1108,634,1436,525
1247,6.235000,1108,635,1436,525
1248,6.240000,1108,634,1436,525
1249,6.245000,1108,634,1436,525
1250,6.250000,1108,634,1436,525
1251,6.255000,1107,634,1436,525
1252,6.260000,1107,635,1436,525
1253,6.265000,1107,635,1436,525
1254,6.270000,1107,634,1436,525
1255,6.275000,1106,635,1436,525
1256,6.280000,1106,634,1436,525
1257,6.285000,1107,634,1436,525
1258,6.290000,1107,634,1436,525
1259,6.295000,1107,634,1436,524
1260,6.300000,1107,634,1436,525
1261,6.305000,1107,634,1436,525
1262,6.310000,1107,634,1436,525
1263,6.315000,1107,634,1436,525
1264,6.320000,1108,635,1436,525
1265,6.325000,1107,635,1436,525
1266,6.330000,1108,635,1436,525
1267,6.335000,1108,635,1436,525
1268,6.340000,1107,635,1436,525
1269,6.345000,1107,635,1436,525
1270,6.350000,1107,635,1436,525
1271,6.355000,1107,635,1436,525
1272,6.360000,1106,634,1436,525
1273,6.365000,1107,635,1436,525
1274,6.370000,1108,635,1436,525
1275,6.375000,1108,635,1436,525
1276,6.380000,1108,634,1436,525
1277,6.385000,1108,634,1436,525
1278,6.390000,1109,635,1436,525
1279,6.395000,1108,635,1436,525
1280,6.400000,1108,635,1436,525
1281,6.405000,1108,635,1436,525
1282,6.410000,1108,634,1436,525
1283,6.415000,1107,634,1436,525
1284,6.420000,1108,635,1436,525
1285,6.425000,1108,635,1436,525
1286,6.430000,1107,634,1436,525
1287,6.435000,1108,634,1436,525
1288,6.440000,1107,634,1436,525
1289,6.445000,1108,635,1436,525
1290,6.450000,1108,635,1436,525
1291,6.455000,1108,635,1436,525
1292,6.460000,1108,635,1436,525
1293,6.465000,1108,634,1436,525
1294,6.470000,1108,634,1436,525
1295,6.475000,1108,634,1436,525
1296,6.480000,1107,634,1436,525
1297,6.485000,1107,634,1436,525
1298,6.490000,1106,634,1436,525
1299,6.495000,1106,634,1436,525
1300,6.500000,1107,634,1436,525
1301,6.505000,1107,634,1436,525
1302,6.510000,1107,634,1436,525
1303,6.515000,1107,634,1436,525
1304,6.520000,1106,635,1436,526
1305,6.525000,1107,635,1436,526
1306,6.530000,1107,635,1436,526
1307,6.535000,1107,635,1436,526
1308,6.540000,1106,634,1436,526
1309,6.545000,1107,635,1436,526
1310,6.550000,1107,635,1436,526
1311,6.555000,1107,636,1436,526
1312,6.560000,1107,636,1436,526
1313,6.565000,1108,636,1436,526
1314,6.570000,1108,636,1435,526
1315,6.575000,1107,635,1435,526
1316,6.580000,1107,635,1435,527
1317,6.585000,1107,635,1435,527
1318,6.590000,1107,635,1435,527
1319,6.595000,1106,635,1435,527
1320,6.600000,1107,635,1435,527
1321,6.605000,1107,636,1435,527
1322,6.610000,1107,636,1435,527
1323,6.615000,1107,635,1435,527
1324,6.620000,1107,636,1435,527
1325,6.625000,1106,636,1435,527
1326,6.630000,1106,636,1435,527
1327,6.635000,1106,636,1435,527
1328,6.640000,1106,636,1435,527
1329,6.645000,1106,636,1435,527
1330,6.650000,1106,636,1435,527
1331,6.655000,1106,636,1435,527
1332,6.660000,1108,637,1436,526
1333,6.665000,1107,637,1436,526
1334,6.670000,1107,637,1435,526
1335,6.675000,1107,637,1436,526
1336,6.680000,1107,637,1436,526
1337,6.685000,1106,637,1436,526
1338,6.690000,1107,636,1436,526
1339,6.695000,1107,636,1436,526
1340,6.700000,1107,637,1436,526
1341,6.705000,1107,637,1436,526
1342,6.710000,1106,637,1436,526
1343,6.715000,1107,638,1436,526
1344,6.720000,1108,637,1436,526
1345,6.725000,1108,637,1436,526
1346,6.730000,1107,637,1436,526
1347,6.735000,1107,637,1436,526
1348,6.740000,1107,636,1436,526
1349,6.745000,1107,637,1436,526
1350,6.750000,1107,637,1436,526
1351,6.755000,1107,637,1436,526
1352,6.760000,1108,637,1436,526
1353,6.765000,1108,637,1436,526
1354,6.770000,1108,637,1436,526
1355,6.775000,1107,638,1436,526
1356,6.780000,1107,637,1435,526
1357,6.785000,1108,636,1435,526
1358,6.790000,1108,636,1435,526
1359,6.795000,1108,636,1436,526
1360,6.800000,1107,636,1436,526
1361,6.805000,1107,637,1436,526
1362,6.810000,1108,636,1436,526
1363,6.815000,1107,636,1436,526
1364,6.820000,1107,636,1435,526
1365,6.825000,1108,636,1435,526
1366,6.830000,1108,636,1436,526
1367,6.835000,1108,636,1436,526
1368,6.840000,1107,637,1436,526
1369,6.845000,1107,636,1436,526
1370,6.850000,1107,636,1436,526
1371,6.855000,1106,636,1435,526
1372,6.860000,1106,636,1435,526
1373,6.865000,1107,636,1435,527
1374,6.870000,1107,636,1436,527
1375,6.875000,1106,636,1436,527
1376,6.880000,1107,636,1436,527
1377,6.885000,1107,636,1435,527
1378,6.890000,1106,636,1435,526
1379,6.895000,1106,637,1435,526
1380,6.900000,1107,637,1435,526
1381,6.905000,1107,637,1435,526
1382,6.910000,1107,637,1435,526
1383,6.915000,1107,637,1435,526
1384,6.920000,1107,637,1435,526
1385,6.925000,1106,637,1435,526
1386,6.930000,1106,637,1435,526
1387,6.935000,1107,637,1435,526
1388,6.940000,1106,638,1435,526
1389,6.945000,1106,638,1435,526
1390,6.950000,1106,638,1435,526
1391,6.955000,1106,638,1435,526
1392,6.960000,1107,637,1436,526
1393,6.965000,1107,637,1436,526
1394,6.970000,1107,637,1435,526
1395,6.975000,1107,637,1435,526
1396,6.980000,1107,637,1435,526
1397,6.985000,1107,637,1436,526
1398,6.990000,1107,637,1436,526
1399,6.995000,1106,638,1436,526
1400,7.000000,1107,638,1436,526
1401,7.005000,1107,637,1436,526
1402,7.010000,1107,637,1436,526
1403,7.015000,1107,636,1436,526
1404,7.020000,1108,638,1436,526
1405,7.025000,1107,638,1436,526
1406,7.030000,1107,638,1436,526
1407,7.035000,1107,637,1436,526
1408,7.040000,1107,638,1436,526
1409,7.045000,1107,638,1436,526
1410,7.050000,1107,637,1436,526
1411,7.055000,1107,637,1436,526
1412,7.060000,1107,637,1436,526
1413,7.065000,1107,637,1436,526
1414,7.070000,1107,637,1436,526
1415,7.075000,1107,637,1436,526
1416,7.080000,1108,637,1436,526
1417,7.085000,1107,637,1436,526
1418,7.090000,1107,637,1436,526
1419,7.095000,1108,637,1435,526
1420,7.100000,1107,637,1436,526
1421,7.105000,1107,637,1435,527
1422,7.110000,1107,637,1435,527
1423,7.115000,1107,637,1435,527
1424,7.120000,1106,637,1435,527
1425,7.125000,1107,637,1435,527
1426,7.130000,1107,637,1436,527
1427,7.135000,1107,637,1435,527
1428,7.140000,1106,637,1435,527
1429,7.145000,1106,637,1436,527
1430,7.150000,1107,637,1436,527
1431,7.155000,1107,637,1436,527
1432,7.160000,1107,637,1436,527
1433,7.165000,1106,638,1436,527
1434,7.170000,1107,637,1436,527
1435,7.175000,1106,637,1436,527
1436,7.180000,1106,637,1436,527
1437,7.185000,1107,637,1436,527
1438,7.190000,1106,637,1436,527
1439,7.195000,1107,637,1436,527
